CurveID,CurveName,DataSource,Commodity,ProductOrMarket,Location,ContractType,PriceType,Granularity,PublicationFrequency,PublicationCalendar,Currency,CurveUnit,CurveType,UsageType,Description,OwnerRole,Destination,CurveStatus,SettlementTime,ProductCode,CreatedBy,CreatedDateTimeUtc,GMACurveID,TimeOfDay,Timezone,SurfaceContractType,SurfaceStrikeType
3511,G_HEREN_ZEEBRUGGE_DA_MID.GBP,Heren,Natural Gas,Zeebrugge,Belgium,OTC Natural Gas,Mid,DAY AHEAD,Daily,UK Business Days,GBP,therm,Forward Curve,Analysis,Front Office Argus curve ,FrontOffice,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-03-23 19:49:58.103,NULL,NULL,NULL,NULL,NULL
3640,G_HEREN_ZEEBRUGGE_M_MID.GBP,Heren,Natural Gas,Zeebrugge,Belgium,OTC Natural Gas,Mid,MONTH,Daily,UK Business Days,GBP,therm,Forward Curve,Analysis,Front Office Argus curve ,FrontOffice,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-03-27 19:14:53.547,NULL,NULL,NULL,NULL,NULL
3641,G_HEREN_ZEEBRUGGE_M_OFFER.EUR,Heren,Natural Gas,Zeebrugge,Belgium,OTC Natural Gas,Offer,MONTH,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Front Office Heren curve ,FrontOffice,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-03-27 19:14:55.880,NULL,NULL,NULL,NULL,NULL
3650,G_HEREN_ZEEBRUGGE_Q_MID.EUR,Heren,Natural Gas,Zeebrugge,Belgium,OTC Natural Gas,Mid,QUARTER,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Front Office Heren curve ,FrontOffice,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-03-30 17:53:55.720,NULL,NULL,NULL,NULL,NULL
3699,G_HEREN_ZEEBRUGGE_S_BID.GBP,Heren,Natural Gas,Zeebrugge,Belgium,OTC Natural Gas,Bid,SEASON,Daily,UK Business Days,GBP,therm,Forward Curve,Analysis,Front Office Argus curve ,FrontOffice,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-03-30 18:21:48.540,NULL,NULL,NULL,NULL,NULL
3592,G_HEREN_ZEEBRUGGE_WE_BID.GBP,Heren,Natural Gas,Zeebrugge,Belgium,OTC Natural Gas,Bid,WEEKEND,Daily,UK Business Days,GBP,therm,Forward Curve,Analysis,Front Office Argus curve ,FrontOffice,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-03-27 13:42:26.633,NULL,NULL,NULL,NULL,NULL
3587,G_HEREN_ZEEBRUGGE_WE_OFFER.GBP,Heren,Natural Gas,Zeebrugge,Belgium,OTC Natural Gas,Offer,WEEKEND,Daily,UK Business Days,GBP,therm,Forward Curve,Analysis,Front Office Argus curve ,FrontOffice,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-03-27 13:42:25.477,NULL,NULL,NULL,NULL,NULL
3559,G_HEREN_ZEEBRUGGE_Y_BID.EUR,Heren,Natural Gas,Zeebrugge,Belgium,OTC Natural Gas,Bid,CALENDAR YEAR,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Front Office Heren curve ,FrontOffice,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-03-26 19:01:43.493,NULL,NULL,NULL,NULL,NULL
3557,G_HEREN_ZEEBRUGGE_Y_OFFER.EUR,Heren,Natural Gas,Zeebrugge,Belgium,OTC Natural Gas,Offer,CALENDAR YEAR,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Front Office Heren curve ,FrontOffice,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-03-26 19:01:43.417,NULL,NULL,NULL,NULL,NULL
3556,G_HEREN_ZEEBRUGGE_Y_OFFER.GBP,Heren,Natural Gas,Zeebrugge,Belgium,OTC Natural Gas,Offer,CALENDAR YEAR,Daily,UK Business Days,GBP,therm,Forward Curve,Analysis,Front Office Argus curve ,FrontOffice,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-03-26 19:01:43.370,NULL,NULL,NULL,NULL,NULL
4306,G_ICE_GASPOOL_DAILY.EUR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-09-16 10:03:29.170,NULL,NULL,NULL,NULL,NULL
806,G_ICE_NBP_Cal_M_option.GBP,ICE,Natural Gas,NBP,UK,Exchange Settle,NULL,NULL,NULL,NULL,GBP,NULL,Volatility Surface,EOD,NULL,ProductControl,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2013-10-25 23:50:39.253,NULL,NULL,NULL,NULL,NULL
792,G_ICE_NBP_MWh_S.EUR,ICE,Natural Gas,NBP,UK,Exchange Settle,NULL,NULL,NULL,NULL,EUR,NULL,Forward Curve,EOD,NULL,ProductControl,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2013-10-25 23:15:06.893,NULL,NULL,NULL,NULL,NULL
9824,G_ICE_NBP_OPEN_FrontMonth.GBP,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2018-05-17 07:31:13.220,NULL,NULL,NULL,NULL,NULL
795,G_ICE_NCG_S.EUR,ICE,Natural Gas,NCG,Germany,Exchange Settle,NULL,NULL,NULL,NULL,EUR,NULL,Forward Curve,EOD,NULL,ProductControl,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2013-10-25 23:15:10.947,NULL,NULL,NULL,NULL,NULL
NULL,G_H_OTE_VTP-Annual.Pnc,House Curve,Natural Gas,OTE,Czech,OTC Physical Gas,Mid,Annual,Daily,UK,Pnc,MWh,Forward Curve,Analysis,Gas house curve for cross commodity analysis,FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
137,G_H_PEG-Nord.EUR,House Curve,Natural Gas,PEG-Nord,France,OTC Physical Gas,Mid,90 Days + Months,Daily,UK,EUR,MWh,Forward Curve,EOD,NULL,ProductControl,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2013-10-25 16:07:15.860,NULL,NULL,NULL,NULL,NULL
1754,G_H_PEG-Nord-Quarterly.Pnc,House Curve,Natural Gas,PEG-Nord,France,OTC Physical Gas,Mid,Quarterly,Daily,UK,Pnc,therm,Forward Curve,Analysis,Aggregated from FX converted House curve,FrontOffice,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-20 17:25:34.113,NULL,NULL,NULL,NULL,NULL
134,G_H_PEG-Sud.EUR,House Curve,Natural Gas,PEG-Sud,France,OTC Physical Gas,Mid,90 Days + Months,Daily,UK,EUR,MWh,Forward Curve,EOD,NULL,ProductControl,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2013-10-25 16:06:26.207,NULL,NULL,NULL,NULL,NULL
1743,G_H_PEG-Sud.Pnc,House Curve,Natural Gas,PEG-Sud,France,OTC Physical Gas,Mid,Daily,Daily,UK,Pnc,therm,Forward Curve,Analysis,Derived from House forward and FX Forward,FrontOffice,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-20 17:25:32.703,NULL,NULL,NULL,NULL,NULL
4049,G_H_PEG-Sud_Storage.EUR,Analyst Curve,Natural Gas,PEG-Sud,France,OTC Physical Gas,Mid,90 Days + Months,Daily,UK,EUR,MWh,Forward Curve,Analysis,ARC Derived Curve from House Curve. Displays forward points with price changes,ProductControl,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-07-23 21:30:12.783,NULL,NULL,NULL,NULL,NULL
1747,G_H_PEG-Sud-Annual.Pnc,House Curve,Natural Gas,PEG-Sud,France,OTC Physical Gas,Mid,Yearly,Daily,UK,Pnc,therm,Forward Curve,Analysis,Aggregated from FX converted House curve,FrontOffice,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-20 17:25:32.813,NULL,NULL,NULL,NULL,NULL
1749,G_H_PEG-Sud-Quarterly.EUR,House Curve,Natural Gas,PEG-Sud,France,OTC Physical Gas,Mid,Quarterly,Daily,UK,EUR,MWh,Forward Curve,Analysis,Aggregated from House forward,FrontOffice,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-20 17:25:32.733,NULL,NULL,NULL,NULL,NULL
1746,G_H_PEG-Sud-Seasonal.Pnc,House Curve,Natural Gas,PEG-Sud,France,OTC Physical Gas,Mid,Seasonal,Daily,UK,Pnc,therm,Forward Curve,Analysis,Aggregated from FX converted House curve,FrontOffice,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-20 17:25:32.813,NULL,NULL,NULL,NULL,NULL
1784,G_H_PEG-TIGF-Monthly.EUR,House Curve,Natural Gas,PEG-TIGF,France,OTC Physical Gas,Mid,Monthly,Daily,UK,EUR,MWh,Forward Curve,Analysis,Aggregated from House forward,FrontOffice,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-20 17:27:30.907,NULL,NULL,NULL,NULL,NULL
135,G_H_PSV.EUR,House Curve,Natural Gas,PSV,Italy,OTC Physical Gas,Mid,90 Days + Months,Daily,UK,EUR,MWh,Forward Curve,EOD,NULL,ProductControl,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2013-10-25 16:07:11.147,NULL,NULL,NULL,NULL,NULL
NULL,G_H_PSV.USD,House Curve,Natural Gas,PSV,Italy,OTC Physical Gas,Mid,Daily,Daily,UK,USD,MWh,Forward Curve,Analysis,Gas house curve for cross commodity analysis,FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,G_H_PSV-Monthly.USD,House Curve,Natural Gas,PSV,Italy,OTC Physical Gas,Mid,Monthly,Daily,UK,USD,MWh,Forward Curve,Analysis,Gas house curve for cross commodity analysis,FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1713,G_H_PSV-Quarterly.EUR,House Curve,Natural Gas,PSV,Italy,OTC Physical Gas,Mid,Quarterly,Daily,UK,EUR,MWh,Forward Curve,Analysis,Aggregated from House forward,FrontOffice,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-20 12:06:00.037,NULL,NULL,NULL,NULL,NULL
1709,G_H_PSV-Quarterly.Pnc,House Curve,Natural Gas,PSV,Italy,OTC Physical Gas,Mid,Quarterly,Daily,UK,Pnc,therm,Forward Curve,Analysis,Aggregated from FX converted House curve,FrontOffice,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-20 12:06:00.117,NULL,NULL,NULL,NULL,NULL
1710,G_H_PSV-Seasonal.Pnc,House Curve,Natural Gas,PSV,Italy,OTC Physical Gas,Mid,Seasonal,Daily,UK,Pnc,therm,Forward Curve,Analysis,Aggregated from FX converted House curve,FrontOffice,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-20 12:06:00.133,NULL,NULL,NULL,NULL,NULL
NULL,G_H_Slovak-VTP.USD,House Curve,Natural Gas,Slovak-VTP,Slovakia,OTC Physical Gas,Mid,Daily,Daily,UK,USD,MWh,Forward Curve,Analysis,Gas house curve for cross commodity analysis,FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5880,G_H_Slovak-VTP-Annual.EUR,House Curve,Natural Gas,Slovak-VTP,Slovakia,OTC Natural Gas,Mid,Annual,Daily,UK,EUR,MWh,Forward Curve,Analysis,,FrontOffice,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2016-09-28 13:22:32.187,NULL,NULL,NULL,NULL,NULL
NULL,G_H_OTE_VTP-Annual.USD,House Curve,Natural Gas,OTE,Czech,OTC Physical Gas,Mid,Annual,Daily,UK,USD,MWh,Forward Curve,Analysis,Gas house curve for cross commodity analysis,FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6065,G_H_OTE_VTP-Quarterly.EUR,House Curve,Natural Gas,OTE,Czech,OTC Physical Gas,Mid,Quarterly,Daily,UK,EUR,MWh,Forward Curve,Analysis,Aggregated from House forward,FrontOffice,ArcTimeSeries,Active,NULL,NULL,gazpromuk\msnowdon,2016-12-20 18:38:07.140,NULL,NULL,NULL,NULL,NULL
NULL,G_H_PEG-Nord-Annual.USD,House Curve,Natural Gas,PEG-Nord,France,OTC Physical Gas,Mid,Annual,Daily,UK,USD,MWh,Forward Curve,Analysis,Gas house curve for cross commodity analysis,FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,G_H_PEG-Nord-Quarterly.USD,House Curve,Natural Gas,PEG-Nord,France,OTC Physical Gas,Mid,Quarterly,Daily,UK,USD,MWh,Forward Curve,Analysis,Gas house curve for cross commodity analysis,FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,G_H_PEG-TIGF.USD,House Curve,Natural Gas,PEG-TIGF,France,OTC Physical Gas,Mid,Daily,Daily,UK,USD,MWh,Forward Curve,Analysis,Gas house curve for cross commodity analysis,FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1783,G_H_PEG-TIGF-Annual.Pnc,House Curve,Natural Gas,PEG-TIGF,France,OTC Physical Gas,Mid,Yearly,Daily,UK,Pnc,therm,Forward Curve,Analysis,Aggregated from FX converted House curve,FrontOffice,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-20 17:27:31.000,NULL,NULL,NULL,NULL,NULL
NULL,G_H_PEG-TIGF-Monthly.USD,House Curve,Natural Gas,PEG-TIGF,France,OTC Physical Gas,Mid,Monthly,Daily,UK,USD,MWh,Forward Curve,Analysis,Gas house curve for cross commodity analysis,FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4077,G_H_PSV_Storage.EUR,Analyst Curve,Natural Gas,PSV,Italy,OTC Physical Gas,Mid,90 Days + Months,Daily,UK,EUR,MWh,Forward Curve,Analysis,ARC Derived Curve from House Curve. Displays forward points with price changes,ProductControl,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-07-24 16:15:22.317,NULL,NULL,NULL,NULL,NULL
1711,G_H_PSV-Annual.Pnc,House Curve,Natural Gas,PSV,Italy,OTC Physical Gas,Mid,Yearly,Daily,UK,Pnc,therm,Forward Curve,Analysis,Aggregated from FX converted House curve,FrontOffice,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-20 12:06:00.147,NULL,NULL,NULL,NULL,NULL
NULL,G_H_PSV-Annual.USD,House Curve,Natural Gas,PSV,Italy,OTC Physical Gas,Mid,Annual,Daily,UK,USD,MWh,Forward Curve,Analysis,Gas house curve for cross commodity analysis,FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1708,G_H_PSV-Monthly.Pnc,House Curve,Natural Gas,PSV,Italy,OTC Physical Gas,Mid,Monthly,Daily,UK,Pnc,therm,Forward Curve,Analysis,Aggregated from FX converted House curve,FrontOffice,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-20 12:06:00.117,NULL,NULL,NULL,NULL,NULL
NULL,G_H_PSV-Seasonal.USD,House Curve,Natural Gas,PSV,Italy,OTC Physical Gas,Mid,Seasonal,Daily,UK,USD,MWh,Forward Curve,Analysis,Gas house curve for cross commodity analysis,FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5883,G_H_Slovak-VTP-Seasonal.Pnc,House Curve,Natural Gas,Slovak-VTP,Slovakia,OTC Natural Gas,Mid,Seasonal,Daily,UK,GBP,therm,Forward Curve,Analysis,,FrontOffice,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2016-09-28 13:22:32.237,NULL,NULL,NULL,NULL,NULL
658,G_H_SO.Pnc,House Curve,Natural Gas,NBP,UK,NTS SO Charges,Regulatory Charge,Daily,NULL,NULL,Pnc,NULL,Forward Curve,EOD,NULL,ProductControl,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2013-10-25 22:00:45.867,NULL,NULL,NULL,NULL,NULL
5122,G_H_TERRA_COMM_CAP_EXIT_GPL.EUR,House Curve,Natural Gas,Gaspool,Germany,NULL,NULL,Daily,NULL,NULL,EUR,MWh,Forward Curve,EOD,NULL,ProductControl,ArcTimeSeries,Active,NULL,NULL,gazpromuk\smorgan,2016-04-19 13:54:44.553,NULL,NULL,NULL,NULL,NULL
678,G_H_TO.Pnc,House Curve,Natural Gas,NBP,UK,NTS TO Charges,Regulatory Charge,NULL,NULL,NULL,NULL,NULL,Forward Curve,EOD,NULL,ProductControl,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2013-10-25 22:05:11.277,NULL,NULL,NULL,NULL,NULL
3893,G_H_TRS-Quarterly.Pnc,House Curve,Natural Gas,TRS,France,OTC Physical Gas,Mid,Quarterly,Daily,UK,Pnc,therm,Forward Curve,Analysis,Aggregated from FX converted House curve,FrontOffice,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-05-27 21:30:41.083,NULL,NULL,NULL,NULL,NULL
6338,G_H_TTF_NCG_DIFF.EUR,NULL,Natural Gas,NULL,NULL,OTC Physical Gas,Mid,Daily,NULL,NULL,EUR,therm,Forward Curve,EOD,ARC computed Diff curve. Calculates TTF - NCG,ProductControl,ArcTimeSeries,Active,NULL,NULL,gazpromuk\tirwin,2017-03-30 14:10:54.960,NULL,NULL,NULL,NULL,NULL
9618,G_H_TTF_ZEE_DIFF.EUR,House Curve,Natural Gas,NULL,NULL,OTC Physical Gas,Mid,Daily,Daily,UK,GBP,therm,Forward Curve,EOD,ARC Computed spread (TTF minus ZEE),ProductControl,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2018-02-16 17:05:29.393,NULL,NULL,NULL,NULL,NULL
5040,G_H_TTF_ZTP_DIFF.EUR,House Curve,Natural Gas,NULL,NULL,OTC Physical Gas,Mid,Daily,NULL,NULL,EUR,MWh,Forward Curve,Analysis,ARC derived DIFF curve (TTF minus ZTP),ProductControl,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2016-03-18 09:54:17.110,NULL,NULL,NULL,NULL,NULL
9845,G_H_TTF_ZTPL_DIFF.EUR,House Curve,Natural Gas,NULL,NULL,OTC Physical Gas,Mid,Daily,NULL,NULL,EUR,MWh,Forward Curve,Analysis,Arc derived diff (TTF minus ZTP Lo),ProductControl,ArcTimeSeries,Active,NULL,NULL,gazpromuk\mrainger,2018-05-30 15:49:42.960,NULL,NULL,NULL,NULL,NULL
1805,G_H_TTF-Annual.EUR,House Curve,Natural Gas,TTF,Netherlands,OTC Physical Gas,Mid,Yearly,Daily,UK,EUR,MWh,Forward Curve,Analysis,Aggregated from House forward,FrontOffice,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-20 17:32:44.933,NULL,NULL,NULL,NULL,NULL
5319,G_H_TTF-Seasonal.USD,House Curve,Natural Gas,TTF,Netherlands,OTC Physical Gas,Mid,Seasonal,Daily,UK,USD,MMBtu,Forward Curve,Analysis,ARC currency and granularity converted curve from House curve,FrontOffice,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2016-06-16 22:15:37.727,NULL,NULL,NULL,NULL,NULL
1770,G_H_Zeebrugge_ZTP.Pnc,House Curve,Natural Gas,Zeebrugge ZTP,Belgium,OTC Physical Gas,Mid,Daily,Daily,UK,Pnc,therm,Forward Curve,Analysis,Derived from House forward and FX Forward,FrontOffice,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-20 17:26:44.727,NULL,NULL,NULL,NULL,NULL
1775,G_H_Zeebrugge_ZTP-Monthly.EUR,House Curve,Natural Gas,Zeebrugge ZTP,Belgium,OTC Physical Gas,Mid,Monthly,Daily,UK,EUR,MWh,Forward Curve,Analysis,Aggregated from House forward,FrontOffice,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-20 17:26:44.773,NULL,NULL,NULL,NULL,NULL
NULL,G_H_Zeebrugge_ZTP-Monthly.USD,House Curve,Natural Gas,Zeebrugge ZTP,Belgium,OTC Physical Gas,Mid,Monthly,Daily,UK,USD,MWh,Forward Curve,Analysis,Gas house curve for cross commodity analysis,FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,G_H_Zeebrugge_ZTP-Seasonal.USD,House Curve,Natural Gas,Zeebrugge ZTP,Belgium,OTC Physical Gas,Mid,Seasonal,Daily,UK,USD,MWh,Forward Curve,Analysis,Gas house curve for cross commodity analysis,FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1806,G_H_Zeebrugge-Hub.EUR,House Curve,Natural Gas,Zeebrugge Beach,Belgium,OTC Physical Gas,Mid,Daily,Daily,UK,EUR,MWh,Forward Curve,Analysis,Derived from House forward and FX Forward,FrontOffice,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-20 17:35:56.360,NULL,NULL,NULL,NULL,NULL
9582,G_ENECHO_JAPAN_OTHER_CONSUMPTION,ENECHO METI,Natural Gas,NULL,Japan,Other Consumption,NULL,Monthly,Monthly,NULL,NULL,1000 MJ,Fundamental Data,Analysis,ENECHO METI non power statistics - Gas other consumption,FrontOffice,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2018-02-01 16:04:00.337,NULL,NULL,NULL,NULL,NULL
3800,G_GPN_SPOT_D.EUR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-04-29 16:35:16.317,NULL,NULL,NULL,NULL,NULL
9819,G_H_AOC.USD,House Curve,Natural Gas,AOC,Spain,OTC Physical Gas,Mid,Daily,Daily,UK,USD,MWh,Forward Curve,Analysis,Gas house curve for cross commodity analysis,FrontOffice,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2018-05-03 16:09:26.097,NULL,NULL,NULL,NULL,NULL
NULL,G_H_AOC-Annual.USD,House Curve,Natural Gas,AOC,Spain,OTC Physical Gas,Mid,Annual,Daily,UK,USD,MWh,Forward Curve,Analysis,Gas house curve for cross commodity analysis,FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,G_H_AOC-Seasonal.USD,House Curve,Natural Gas,AOC,Spain,OTC Physical Gas,Mid,Seasonal,Daily,UK,USD,MWh,Forward Curve,Analysis,Gas house curve for cross commodity analysis,FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1766,G_H_Baumgarten_VTP-Monthly.EUR,House Curve,Natural Gas,Baumgarten VTP,Baumgarten,OTC Physical Gas,Mid,Monthly,Daily,UK,EUR,MWh,Forward Curve,Analysis,Aggregated from House forward,FrontOffice,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-20 17:26:38.163,NULL,NULL,NULL,NULL,NULL
1768,G_H_Baumgarten_VTP-Seasonal.EUR,House Curve,Natural Gas,Baumgarten VTP,Baumgarten,OTC Physical Gas,Mid,Seasonal,Daily,UK,EUR,MWh,Forward Curve,Analysis,Aggregated from House forward,FrontOffice,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-20 17:26:38.177,NULL,NULL,NULL,NULL,NULL
NULL,G_H_CEGH.USD,House Curve,Natural Gas,CEGH,Austria,OTC Physical Gas,Mid,Daily,Daily,UK,USD,MWh,Forward Curve,Analysis,Gas house curve for cross commodity analysis,FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1724,G_H_CEGH-Annual.EUR,House Curve,Natural Gas,CEGH,Austria,OTC Physical Gas,Mid,Yearly,Daily,UK,EUR,MWh,Forward Curve,Analysis,Aggregated from House forward,FrontOffice,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-20 17:25:17.990,NULL,NULL,NULL,NULL,NULL
1720,G_H_CEGH-Annual.Pnc,House Curve,Natural Gas,CEGH,Austria,OTC Physical Gas,Mid,Yearly,Daily,UK,Pnc,therm,Forward Curve,Analysis,Aggregated from FX converted House curve,FrontOffice,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-20 17:25:18.050,NULL,NULL,NULL,NULL,NULL
675,G_H_StF_MSEC.Pnc,House Curve,Natural Gas,NBP,UK,NTS St Fergus MSEC,Regulatory Charge,NULL,NULL,NULL,NULL,NULL,Forward Curve,EOD,NULL,ProductControl,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2013-10-25 22:04:39.207,NULL,NULL,NULL,NULL,NULL
NULL,G_H_THYSS_COMM_CAP_EXIT_TTF.EUR,House Curve,Natural Gas,TTF,Netherlands,NULL,NULL,Daily,NULL,NULL,EUR,MWh,Forward Curve,EOD,NULL,ProductControl,ENDUR,Active,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3885,G_H_TRS.EUR,House Curve,Natural Gas,TRS,France,OTC Physical Gas,Mid,90 Days + Months,Daily,UK,EUR,MWh,Forward Curve,EOD,,ProductControl,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-05-26 16:20:30.837,NULL,NULL,NULL,NULL,NULL
NULL,G_H_TRS-Quarterly.USD,House Curve,Natural Gas,TRS,France,OTC Physical Gas,Mid,Quarterly,Daily,UK,USD,MWh,Forward Curve,Analysis,Gas house curve for cross commodity analysis,FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3888,G_H_TRS-Seasonal.EUR,House Curve,Natural Gas,TRS,France,OTC Physical Gas,Mid,Seasonal,Daily,UK,EUR,MWh,Forward Curve,Analysis,Aggregated from House forward,FrontOffice,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-05-26 16:20:31.380,NULL,NULL,NULL,NULL,NULL
1801,G_H_TTF-Annual.Pnc,House Curve,Natural Gas,TTF,Netherlands,OTC Physical Gas,Mid,Yearly,Daily,UK,Pnc,therm,Forward Curve,Analysis,Aggregated from FX converted House curve,FrontOffice,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-20 17:32:45.010,NULL,NULL,NULL,NULL,NULL
